Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr),,,,Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
01/24/2016 07:45:00,N.Y.C.,61761,33.37,3.17,0,,,,,,,,,
01/24/2016 07:45:00,NORTH,61755,29.78,-0.42,0,,,,,,,,,
01/24/2016 07:45:00,NPX,61845,32.71,2.51,0,,,,,,,,,
01/24/2016 07:45:00,O H,61846,27.57,-2.63,0,,,,,,,,,
01/24/2016 07:45:00,PJM,61847,31.26,1.06,0,,,,,,,,,
01/24/2016 07:45:00,WEST,61752,27.76,-2.45,0,,,,,,,,,
01/24/2016 07:50:00,CAPITL,61757,47.39,2.15,-17.3,,,,,,,,,
01/24/2016 07:50:00,CENTRL,61754,30.31,0.14,-2.23,,,,,,,,,
01/24/2016 07:50:00,DUNWOD,61760,44.17,2.74,-13.49,,,,,,,,,
01/24/2016 07:50:00,GENESE,61753,28.65,-1.2,-1.91,,,,,,,,,
01/24/2016 07:50:00,H Q,61844,27.33,-0.61,0,,,,,,,,,
01/24/2016 07:50:00,HUD VL,61758,44.14,2.77,-13.43,,,,,,,,,
01/24/2016 07:50:00,LONGIL,61762,45.07,3.63,-13.5,,,,,,,,,
01/24/2016 07:50:00,MHK VL,61756,32.06,1.4,-2.72,,,,,,,,,
01/24/2016 07:50:00,MILLWD,61759,44.31,2.82,-13.55,,,,,,,,,
01/24/2016 07:50:00,N.Y.C.,61761,44.32,2.88,-13.5,,,,,,,,,
01/24/2016 07:50:00,NORTH,61755,27.63,-0.31,0,,,,,,,,,
01/24/2016 07:50:00,NPX,61845,45.86,2.29,-15.63,,,,,,,,,
01/24/2016 07:50:00,O H,61846,27.74,-2.6,-2.4,,,,,,,,,
01/24/2016 07:50:00,PJM,61847,37.99,0.89,-9.15,,,,,,,,,
01/24/2016 07:50:00,WEST,61752,27.78,-2.43,-2.27,,,,,,,,,
01/24/2016 07:55:00,CAPITL,61757,44.82,2.73,-6.62,,,,,,,,,
01/24/2016 07:55:00,CENTRL,61754,36.47,0.14,-0.85,,,,,,,,,
01/24/2016 07:55:00,DUNWOD,61760,44.12,3.48,-5.16,,,,,,,,,
01/24/2016 07:55:00,GENESE,61753,34.68,-1.52,-0.73,,,,,,,,,
01/24/2016 07:55:00,H Q,61844,34.7,-0.78,0,,,,,,,,,
01/24/2016 07:55:00,HUD VL,61758,44.16,3.55,-5.14,,,,,,,,,
01/24/2016 07:55:00,LONGIL,61762,45.22,4.58,-5.16,,,,,,,,,
01/24/2016 07:55:00,MHK VL,61756,38.29,1.77,-1.04,,,,,,,,,
01/24/2016 07:55:00,MILLWD,61759,44.28,3.62,-5.18,,,,,,,,,
01/24/2016 07:55:00,N.Y.C.,61761,44.29,3.65,-5.16,,,,,,,,,
01/24/2016 07:55:00,NORTH,61755,35.09,-0.39,0,,,,,,,,,
01/24/2016 07:55:00,NPX,61845,44.4,2.94,-5.98,,,,,,,,,
01/24/2016 07:55:00,O H,61846,33.06,-3.34,-0.92,,,,,,,,,
01/24/2016 07:55:00,PJM,61847,40.08,1.1,-3.5,,,,,,,,,
01/24/2016 07:55:00,WEST,61752,33.26,-3.09,-0.87,,,,,,,,,
01/24/2016 08:00:00,CAPITL,61757,30.42,2.23,0,,,,,,,,,
01/24/2016 08:00:00,CENTRL,61754,28.53,0.34,0,,,,,,,,,
01/24/2016 08:00:00,DUNWOD,61760,30.99,2.79,0,,,,,,,,,
01/24/2016 08:00:00,GENESE,61753,27.32,-0.87,0,,,,,,,,,
01/24/2016 08:00:00,H Q,61844,27.52,-0.68,0,,,,,,,,,
01/24/2016 08:00:00,HUD VL,61758,31.04,2.85,0,,,,,,,,,
01/24/2016 08:00:00,LONGIL,61762,31.78,3.58,0,,,,,,,,,
01/24/2016 08:00:00,MHK VL,61756,29.69,1.49,0,,,,,,,,,
01/24/2016 08:00:00,MILLWD,61759,31.07,2.88,0,,,,,,,,,
01/24/2016 08:00:00,N.Y.C.,61761,31.1,2.9,0,,,,,,,,,
01/24/2016 08:00:00,NORTH,61755,27.72,-0.48,0,,,,,,,,,
01/24/2016 08:00:00,NPX,61845,30.56,2.37,0,,,,,,,,,
01/24/2016 08:00:00,O H,61846,26.08,-2.12,0,,,,,,,,,
01/24/2016 08:00:00,PJM,61847,29.27,1.07,0,,,,,,,,,
01/24/2016 08:00:00,WEST,61752,26.31,-1.89,0,,,,,,,,,
01/24/2016 08:05:00,CAPITL,61757,37.31,1.55,-16.64,,,,,,,,,
01/24/2016 08:05:00,CENTRL,61754,21.46,0.19,-2.14,,,,,,,,,
01/24/2016 08:05:00,DUNWOD,61760,33.98,1.87,-12.98,,,,,,,,,
01/24/2016 08:05:00,GENESE,61753,20.29,-0.67,-1.83,,,,,,,,,
01/24/2016 08:05:00,H Q,61844,18.66,-0.46,0,,,,,,,,,
01/24/2016 08:05:00,HUD VL,61758,33.96,1.91,-12.92,,,,,,,,,
01/24/2016 08:05:00,LONGIL,61762,34.64,2.52,-12.99,,,,,,,,,
01/24/2016 08:05:00,MHK VL,61756,22.75,1.01,-2.62,,,,,,,,,
01/24/2016 08:05:00,MILLWD,61759,34.09,1.93,-13.03,,,,,,,,,
01/24/2016 08:05:00,N.Y.C.,61761,34.04,1.93,-12.99,,,,,,,,,
01/24/2016 08:05:00,NORTH,61755,18.81,-0.31,0,,,,,,,,,
01/24/2016 08:05:00,NPX,61845,35.8,1.64,-15.04,,,,,,,,,
01/24/2016 08:05:00,O H,61846,19.88,-1.55,-2.3,,,,,,,,,
01/24/2016 08:05:00,PJM,61847,28.61,0.69,-8.8,,,,,,,,,
01/24/2016 08:05:00,WEST,61752,19.89,-1.41,-2.19,,,,,,,,,
01/24/2016 08:10:00,CAPITL,61757,38.49,1.62,-17.12,,,,,,,,,
01/24/2016 08:10:00,CENTRL,61754,22.19,0.24,-2.21,,,,,,,,,
01/24/2016 08:10:00,DUNWOD,61760,34.99,1.9,-13.36,,,,,,,,,
01/24/2016 08:10:00,GENESE,61753,20.98,-0.65,-1.89,,,,,,,,,
01/24/2016 08:10:00,H Q,61844,19.27,-0.47,0,,,,,,,,,
01/24/2016 08:10:00,HUD VL,61758,35,1.95,-13.3,,,,,,,,,
01/24/2016 08:10:00,LONGIL,61762,35.66,2.55,-13.37,,,,,,,,,
01/24/2016 08:10:00,MHK VL,61756,23.5,1.07,-2.7,,,,,,,,,
01/24/2016 08:10:00,MILLWD,61759,35.13,1.97,-13.41,,,,,,,,,
01/24/2016 08:10:00,N.Y.C.,61761,35.06,1.95,-13.36,,,,,,,,,
01/24/2016 08:10:00,NORTH,61755,19.45,-0.3,0,,,,,,,,,
01/24/2016 08:10:00,NPX,61845,36.91,1.7,-15.47,,,,,,,,,
01/24/2016 08:10:00,O H,61846,20.55,-1.56,-2.37,,,,,,,,,
01/24/2016 08:10:00,PJM,61847,29.53,0.73,-9.06,,,,,,,,,
01/24/2016 08:10:00,WEST,61752,20.59,-1.4,-2.25,,,,,,,,,
01/24/2016 08:15:00,CAPITL,61757,38.81,1.57,-18.25,,,,,,,,,
01/24/2016 08:15:00,CENTRL,61754,21.56,0.23,-2.35,,,,,,,,,
01/24/2016 08:15:00,DUNWOD,61760,35.07,1.86,-14.22,,,,,,,,,
01/24/2016 08:15:00,GENESE,61753,20.37,-0.63,-2.01,,,,,,,,,
01/24/2016 08:15:00,H Q,61844,18.51,-0.47,0,,,,,,,,,
01/24/2016 08:15:00,HUD VL,61758,35.06,1.92,-14.16,,,,,,,,,
01/24/2016 08:15:00,LONGIL,61762,36.03,2.62,-14.42,,,,,,,,,
01/24/2016 08:15:00,MHK VL,61756,22.85,1.04,-2.82,,,,,,,,,
01/24/2016 08:15:00,MILLWD,61759,35.21,1.94,-14.29,,,,,,,,,
01/24/2016 08:15:00,N.Y.C.,61761,35.11,1.9,-14.23,,,,,,,,,
01/24/2016 08:15:00,NORTH,61755,18.66,-0.32,0,,,,,,,,,
01/24/2016 08:15:00,NPX,61845,37.11,1.65,-16.48,,,,,,,,,
01/24/2016 08:15:00,O H,61846,19.99,-1.52,-2.53,,,,,,,,,
01/24/2016 08:15:00,PJM,61847,29.32,0.68,-9.65,,,,,,,,,
01/24/2016 08:15:00,WEST,61752,20.01,-1.37,-2.4,,,,,,,,,
01/24/2016 08:20:00,CAPITL,61757,39.47,1.55,-18.97,,,,,,,,,
01/24/2016 08:20:00,CENTRL,61754,21.58,0.19,-2.44,,,,,,,,,
01/24/2016 08:20:00,DUNWOD,61760,35.57,1.84,-14.78,,,,,,,,,
01/24/2016 08:20:00,GENESE,61753,20.34,-0.7,-2.09,,,,,,,,,
01/24/2016 08:20:00,H Q,61844,18.5,-0.45,0,,,,,,,,,
01/24/2016 08:20:00,HUD VL,61758,35.56,1.89,-14.72,,,,,,,,,
01/24/2016 08:20:00,LONGIL,61762,36.49,2.6,-14.94,,,,,,,,,
01/24/2016 08:20:00,MHK VL,61756,22.91,1.02,-2.93,,,,,,,,,
01/24/2016 08:20:00,MILLWD,61759,35.71,1.91,-14.84,,,,,,,,,
01/24/2016 08:20:00,N.Y.C.,61761,35.63,1.89,-14.79,,,,,,,,,
01/24/2016 08:20:00,NORTH,61755,18.67,-0.28,0,,,,,,,,,
01/24/2016 08:20:00,NPX,61845,37.7,1.63,-17.12,,,,,,,,,
01/24/2016 08:20:00,O H,61846,19.96,-1.61,-2.62,,,,,,,,,
01/24/2016 08:20:00,PJM,61847,29.62,0.64,-10.03,,,,,,,,,
01/24/2016 08:20:00,WEST,61752,19.98,-1.46,-2.49,,,,,,,,,
01/24/2016 08:25:00,CAPITL,61757,35,2.62,0,,,,,,,,,
01/24/2016 08:25:00,CENTRL,61754,32.64,0.26,0,,,,,,,,,
01/24/2016 08:25:00,DUNWOD,61760,35.56,3.18,0,,,,,,,,,
01/24/2016 08:25:00,GENESE,61753,31.12,-1.26,0,,,,,,,,,
01/24/2016 08:25:00,H Q,61844,31.64,-0.74,0,,,,,,,,,
01/24/2016 08:25:00,HUD VL,61758,35.65,3.27,0,,,,,,,,,
01/24/2016 08:25:00,LONGIL,61762,36.79,4.4,-0.01,,,,,,,,,
01/24/2016 08:25:00,MHK VL,61756,34.13,1.75,0,,,,,,,,,
01/24/2016 08:25:00,MILLWD,61759,35.68,3.3,0,,,,,,,,,
01/24/2016 08:25:00,N.Y.C.,61761,35.65,3.27,0,,,,,,,,,
01/24/2016 08:25:00,NORTH,61755,31.96,-0.42,0,,,,,,,,,
01/24/2016 08:25:00,NPX,61845,35.13,2.75,0,,,,,,,,,
01/24/2016 08:25:00,O H,61846,29.53,-2.85,0,,,,,,,,,
01/24/2016 08:25:00,PJM,61847,33.45,1.07,0,,,,,,,,,
01/24/2016 08:25:00,WEST,61752,29.79,-2.59,0,,,,,,,,,
01/24/2016 08:30:00,CAPITL,61757,34.3,2.54,0,,,,,,,,,
01/24/2016 08:30:00,CENTRL,61754,32.08,0.32,0,,,,,,,,,
01/24/2016 08:30:00,DUNWOD,61760,34.84,3.08,0,,,,,,,,,
01/24/2016 08:30:00,GENESE,61753,30.62,-1.14,0,,,,,,,,,
01/24/2016 08:30:00,H Q,61844,31.03,-0.73,0,,,,,,,,,
01/24/2016 08:30:00,HUD VL,61758,34.93,3.18,0,,,,,,,,,
01/24/2016 08:30:00,LONGIL,61762,36.02,4.26,-0.01,,,,,,,,,
01/24/2016 08:30:00,MHK VL,61756,33.47,1.71,0,,,,,,,,,
01/24/2016 08:30:00,MILLWD,61759,34.97,3.21,0,,,,,,,,,
01/24/2016 08:30:00,N.Y.C.,61761,34.97,3.21,0,,,,,,,,,
01/24/2016 08:30:00,NORTH,61755,31.35,-0.41,0,,,,,,,,,
01/24/2016 08:30:00,NPX,61845,34.43,2.67,0,,,,,,,,,
01/24/2016 08:30:00,O H,61846,29.12,-2.64,0,,,,,,,,,
01/24/2016 08:30:00,PJM,61847,32.84,1.08,0,,,,,,,,,
01/24/2016 08:30:00,WEST,61752,29.38,-2.38,0,,,,,,,,,
01/24/2016 08:35:00,CAPITL,61757,34.21,2.56,0,,,,,,,,,
01/24/2016 08:35:00,CENTRL,61754,31.87,0.22,0,,,,,,,,,
01/24/2016 08:35:00,DUNWOD,61760,34.75,3.1,0,,,,,,,,,
01/24/2016 08:35:00,GENESE,61753,30.41,-1.23,0,,,,,,,,,
01/24/2016 08:35:00,H Q,61844,30.92,-0.73,0,,,,,,,,,
01/24/2016 08:35:00,HUD VL,61758,34.84,3.2,0,,,,,,,,,
01/24/2016 08:35:00,LONGIL,61762,35.99,4.34,-0.01,,,,,,,,,
01/24/2016 08:35:00,MHK VL,61756,33.32,1.68,0,,,,,,,,,
01/24/2016 08:35:00,MILLWD,61759,34.88,3.23,0,,,,,,,,,
01/24/2016 08:35:00,N.Y.C.,61761,34.91,3.26,0,,,,,,,,,
01/24/2016 08:35:00,NORTH,61755,31.23,-0.41,0,,,,,,,,,
01/24/2016 08:35:00,NPX,61845,34.34,2.69,0,,,,,,,,,
01/24/2016 08:35:00,O H,61846,28.86,-2.79,0,,,,,,,,,
01/24/2016 08:35:00,PJM,61847,32.66,1.01,0,,,,,,,,,
01/24/2016 08:35:00,WEST,61752,29.15,-2.5,0,,,,,,,,,
01/24/2016 08:40:00,CAPITL,61757,34.27,2.54,0,,,,,,,,,
01/24/2016 08:40:00,CENTRL,61754,32.02,0.28,0,,,,,,,,,
01/24/2016 08:40:00,DUNWOD,61760,34.81,3.08,0,,,,,,,,,
01/24/2016 08:40:00,GENESE,61753,30.59,-1.14,0,,,,,,,,,
01/24/2016 08:40:00,H Q,61844,31,-0.73,0,,,,,,,,,
01/24/2016 08:40:00,HUD VL,61758,34.87,3.14,0,,,,,,,,,
01/24/2016 08:40:00,LONGIL,61762,36.02,4.28,-0.01,,,,,,,,,
01/24/2016 08:40:00,MHK VL,61756,33.44,1.71,0,,,,,,,,,
01/24/2016 08:40:00,MILLWD,61759,34.93,3.2,0,,,,,,,,,
01/24/2016 08:40:00,N.Y.C.,61761,34.97,3.24,0,,,,,,,,,
01/24/2016 08:40:00,NORTH,61755,31.35,-0.38,0,,,,,,,,,
01/24/2016 08:40:00,NPX,61845,34.36,2.63,0,,,,,,,,,
01/24/2016 08:40:00,O H,61846,29.1,-2.63,0,,,,,,,,,
01/24/2016 08:40:00,PJM,61847,32.81,1.08,0,,,,,,,,,
01/24/2016 08:40:00,WEST,61752,29.35,-2.38,0,,,,,,,,,
01/24/2016 08:45:00,CAPITL,61757,34.33,2.54,0,,,,,,,,,
01/24/2016 08:45:00,CENTRL,61754,32.01,0.22,0,,,,,,,,,
01/24/2016 08:45:00,DUNWOD,61760,34.87,3.08,0,,,,,,,,,
01/24/2016 08:45:00,GENESE,61753,30.61,-1.18,0,,,,,,,,,
01/24/2016 08:45:00,H Q,61844,31.09,-0.7,0,,,,,,,,,
01/24/2016 08:45:00,HUD VL,61758,34.94,3.15,0,,,,,,,,,
01/24/2016 08:45:00,LONGIL,61762,36.36,4.39,-0.18,,,,,,,,,
01/24/2016 08:45:00,MHK VL,61756,33.47,1.68,0,,,,,,,,,
01/24/2016 08:45:00,MILLWD,61759,35,3.21,0,,,,,,,,,
01/24/2016 08:45:00,N.Y.C.,61761,35,3.21,0,,,,,,,,,
01/24/2016 08:45:00,NORTH,61755,31.44,-0.35,0,,,,,,,,,
01/24/2016 08:45:00,NPX,61845,34.46,2.67,0,,,,,,,,,
01/24/2016 08:45:00,O H,61846,29.06,-2.73,0,,,,,,,,,
01/24/2016 08:45:00,PJM,61847,32.81,1.02,0,,,,,,,,,
01/24/2016 08:45:00,WEST,61752,29.31,-2.48,0,,,,,,,,,
01/24/2016 08:50:00,CAPITL,61757,34.39,2.58,0,,,,,,,,,
01/24/2016 08:50:00,CENTRL,61754,32.04,0.22,0,,,,,,,,,
01/24/2016 08:50:00,DUNWOD,61760,34.87,3.05,0,,,,,,,,,
01/24/2016 08:50:00,GENESE,61753,30.67,-1.14,0,,,,,,,,,
01/24/2016 08:50:00,H Q,61844,31.12,-0.7,0,,,,,,,,,
01/24/2016 08:50:00,HUD VL,61758,34.97,3.15,0,,,,,,,,,
01/24/2016 08:50:00,LONGIL,61762,36.36,4.36,-0.18,,,,,,,,,
01/24/2016 08:50:00,MHK VL,61756,33.5,1.69,0,,,,,,,,,
01/24/2016 08:50:00,MILLWD,61759,35,3.18,0,,,,,,,,,
01/24/2016 08:50:00,N.Y.C.,61761,35.03,3.21,0,,,,,,,,,
01/24/2016 08:50:00,NORTH,61755,31.47,-0.35,0,,,,,,,,,
01/24/2016 08:50:00,NPX,61845,34.49,2.67,0,,,,,,,,,
01/24/2016 08:50:00,O H,61846,29.08,-2.74,0,,,,,,,,,
01/24/2016 08:50:00,PJM,61847,32.77,0.95,0,,,,,,,,,
01/24/2016 08:50:00,WEST,61752,29.34,-2.48,0,,,,,,,,,
01/24/2016 08:55:00,CAPITL,61757,34.46,2.58,0,,,,,,,,,
01/24/2016 08:55:00,CENTRL,61754,32.1,0.22,0,,,,,,,,,
01/24/2016 08:55:00,DUNWOD,61760,34.93,3.06,0,,,,,,,,,
01/24/2016 08:55:00,GENESE,61753,30.73,-1.15,0,,,,,,,,,
01/24/2016 08:55:00,H Q,61844,31.17,-0.7,0,,,,,,,,,
01/24/2016 08:55:00,HUD VL,61758,35.03,3.16,0,,,,,,,,,
01/24/2016 08:55:00,LONGIL,61762,36.22,4.33,-0.01,,,,,,,,,
01/24/2016 08:55:00,MHK VL,61756,33.56,1.69,0,,,,,,,,,
01/24/2016 08:55:00,MILLWD,61759,35.09,3.22,0,,,,,,,,,
01/24/2016 08:55:00,N.Y.C.,61761,35.06,3.19,0,,,,,,,,,
01/24/2016 08:55:00,NORTH,61755,31.52,-0.35,0,,,,,,,,,
01/24/2016 08:55:00,NPX,61845,34.55,2.68,0,,,,,,,,,
01/24/2016 08:55:00,O H,61846,29.13,-2.74,0,,,,,,,,,
01/24/2016 08:55:00,PJM,61847,32.83,0.96,0,,,,,,,,,
01/24/2016 08:55:00,WEST,61752,29.39,-2.49,0,,,,,,,,,
01/24/2016 09:00:00,CAPITL,61757,34.49,2.56,0,,,,,,,,,
01/24/2016 09:00:00,CENTRL,61754,32.19,0.25,0,,,,,,,,,
01/24/2016 09:00:00,DUNWOD,61760,35.03,3.1,0,,,,,,,,,
01/24/2016 09:00:00,GENESE,61753,30.75,-1.18,0,,,,,,,,,
01/24/2016 09:00:00,H Q,61844,31.23,-0.7,0,,,,,,,,,
01/24/2016 09:00:00,HUD VL,61758,35.1,3.16,0,,,,,,,,,
01/24/2016 09:00:00,LONGIL,61762,36.48,4.31,-0.24,,,,,,,,,
01/24/2016 09:00:00,MHK VL,61756,33.63,1.69,0,,,,,,,,,
01/24/2016 09:00:00,MILLWD,61759,35.16,3.22,0,,,,,,,,,
01/24/2016 09:00:00,N.Y.C.,61761,35.16,3.22,0,,,,,,,,,
01/24/2016 09:00:00,NORTH,61755,31.55,-0.38,0,,,,,,,,,
01/24/2016 09:00:00,NPX,61845,34.62,2.68,0,,,,,,,,,
01/24/2016 09:00:00,O H,61846,29.16,-2.78,0,,,,,,,,,
01/24/2016 09:00:00,PJM,61847,32.93,0.99,0,,,,,,,,,
01/24/2016 09:00:00,WEST,61752,29.44,-2.49,0,,,,,,,,,
01/24/2016 09:05:00,CAPITL,61757,34.27,2.54,0,,,,,,,,,
01/24/2016 09:05:00,CENTRL,61754,31.95,0.22,0,,,,,,,,,
01/24/2016 09:05:00,DUNWOD,61760,34.84,3.11,0,,,,,,,,,
01/24/2016 09:05:00,GENESE,61753,30.56,-1.17,0,,,,,,,,,
01/24/2016 09:05:00,H Q,61844,31,-0.73,0,,,,,,,,,
01/24/2016 09:05:00,HUD VL,61758,34.93,3.2,0,,,,,,,,,
01/24/2016 09:05:00,LONGIL,61762,36.27,4.28,-0.26,,,,,,,,,
01/24/2016 09:05:00,MHK VL,61756,33.41,1.68,0,,,,,,,,,
01/24/2016 09:05:00,MILLWD,61759,34.97,3.24,0,,,,,,,,,
01/24/2016 09:05:00,N.Y.C.,61761,35.03,3.3,0,,,,,,,,,
01/24/2016 09:05:00,NORTH,61755,31.32,-0.41,0,,,,,,,,,
01/24/2016 09:05:00,NPX,61845,34.4,2.67,0,,,,,,,,,
01/24/2016 09:05:00,O H,61846,28.94,-2.79,0,,,,,,,,,
01/24/2016 09:05:00,PJM,61847,32.75,1.02,0,,,,,,,,,
01/24/2016 09:05:00,WEST,61752,29.22,-2.51,0,,,,,,,,,
01/24/2016 09:10:00,CAPITL,61757,34.33,2.54,0,,,,,,,,,
01/24/2016 09:10:00,CENTRL,61754,32.08,0.29,0,,,,,,,,,
01/24/2016 09:10:00,DUNWOD,61760,34.87,3.08,0,,,,,,,,,
01/24/2016 09:10:00,GENESE,61753,30.65,-1.14,0,,,,,,,,,
01/24/2016 09:10:00,H Q,61844,31.06,-0.73,0,,,,,,,,,
01/24/2016 09:10:00,HUD VL,61758,34.97,3.18,0,,,,,,,,,
01/24/2016 09:10:00,LONGIL,61762,36.6,4.32,-0.49,,,,,,,,,
01/24/2016 09:10:00,MHK VL,61756,33.51,1.72,0,,,,,,,,,
01/24/2016 09:10:00,MILLWD,61759,35.03,3.24,0,,,,,,,,,
01/24/2016 09:10:00,N.Y.C.,61761,35.03,3.24,0,,,,,,,,,
01/24/2016 09:10:00,NORTH,61755,31.38,-0.41,0,,,,,,,,,
01/24/2016 09:10:00,NPX,61845,34.46,2.67,0,,,,,,,,,
01/24/2016 09:10:00,O H,61846,29.09,-2.7,0,,,,,,,,,
01/24/2016 09:10:00,PJM,61847,32.84,1.05,0,,,,,,,,,
01/24/2016 09:10:00,WEST,61752,29.34,-2.45,0,,,,,,,,,
01/24/2016 09:15:00,CAPITL,61757,34.49,2.58,0,,,,,,,,,
01/24/2016 09:15:00,CENTRL,61754,32.13,0.22,0,,,,,,,,,
01/24/2016 09:15:00,DUNWOD,61760,35.03,3.13,0,,,,,,,,,
01/24/2016 09:15:00,GENESE,61753,30.69,-1.21,0,,,,,,,,,
01/24/2016 09:15:00,H Q,61844,31.17,-0.73,0,,,,,,,,,
01/24/2016 09:15:00,HUD VL,61758,35.13,3.22,0,,,,,,,,,
01/24/2016 09:15:00,LONGIL,61762,64.61,4.43,-28.27,,,,,,,,,
01/24/2016 09:15:00,MHK VL,61756,33.6,1.69,0,,,,,,,,,
01/24/2016 09:15:00,MILLWD,61759,35.16,3.26,0,,,,,,,,,
01/24/2016 09:15:00,N.Y.C.,61761,35.16,3.26,0,,,,,,,,,
01/24/2016 09:15:00,NORTH,61755,31.49,-0.42,0,,,,,,,,,
01/24/2016 09:15:00,NPX,61845,34.62,2.71,0,,,,,,,,,
01/24/2016 09:15:00,O H,61846,29.1,-2.81,0,,,,,,,,,
01/24/2016 09:15:00,PJM,61847,32.93,1.02,0,,,,,,,,,
01/24/2016 09:15:00,WEST,61752,29.38,-2.52,0,,,,,,,,,
01/24/2016 09:20:00,CAPITL,61757,34.58,2.59,0,,,,,,,,,
01/24/2016 09:20:00,CENTRL,61754,32.28,0.29,0,,,,,,,,,
01/24/2016 09:20:00,DUNWOD,61760,35.1,3.1,0,,,,,,,,,
01/24/2016 09:20:00,GENESE,61753,30.81,-1.18,0,,,,,,,,,
01/24/2016 09:20:00,H Q,61844,31.26,-0.73,0,,,,,,,,,
01/24/2016 09:20:00,HUD VL,61758,35.19,3.2,0,,,,,,,,,
01/24/2016 09:20:00,LONGIL,61762,36.13,4.13,-0.01,,,,,,,,,
01/24/2016 09:20:00,MHK VL,61756,33.72,1.73,0,,,,,,,,,
01/24/2016 09:20:00,MILLWD,61759,35.22,3.23,0,,,,,,,,,
01/24/2016 09:20:00,N.Y.C.,61761,35.19,3.2,0,,,,,,,,,
01/24/2016 09:20:00,NORTH,61755,31.61,-0.38,0,,,,,,,,,
01/24/2016 09:20:00,NPX,61845,34.68,2.69,0,,,,,,,,,
01/24/2016 09:20:00,O H,61846,29.24,-2.75,0,,,,,,,,,
01/24/2016 09:20:00,PJM,61847,33.02,1.02,0,,,,,,,,,
01/24/2016 09:20:00,WEST,61752,29.53,-2.46,0,,,,,,,,,
01/24/2016 09:25:00,CAPITL,61757,38.91,2.91,-0.06,,,,,,,,,
01/24/2016 09:25:00,CENTRL,61754,36.14,0.18,-0.01,,,,,,,,,
01/24/2016 09:25:00,DUNWOD,61760,39.48,3.49,-0.04,,,,,,,,,
01/24/2016 09:25:00,GENESE,61753,34.48,-1.48,-0.01,,,,,,,,,
01/24/2016 09:25:00,H Q,61844,35.16,-0.79,0,,,,,,,,,
01/24/2016 09:25:00,HUD VL,61758,39.59,3.59,-0.04,,,,,,,,,
01/24/2016 09:25:00,LONGIL,61762,40.56,4.57,-0.04,,,,,,,,,
01/24/2016 09:25:00,MHK VL,61756,37.86,1.9,-0.01,,,,,,,,,
01/24/2016 09:25:00,MILLWD,61759,39.62,3.63,-0.04,,,,,,,,,
01/24/2016 09:25:00,N.Y.C.,61761,39.62,3.63,-0.04,,,,,,,,,
01/24/2016 09:25:00,NORTH,61755,35.59,-0.36,0,,,,,,,,,
01/24/2016 09:25:00,NPX,61845,39.02,3.02,-0.05,,,,,,,,,
01/24/2016 09:25:00,O H,61846,32.61,-3.34,-0.01,,,,,,,,,
01/24/2016 09:25:00,PJM,61847,37.02,1.04,-0.03,,,,,,,,,
01/24/2016 09:25:00,WEST,61752,32.97,-2.98,-0.01,,,,,,,,,
01/24/2016 09:30:00,CAPITL,61757,40.29,2.89,-1.68,,,,,,,,,
01/24/2016 09:30:00,CENTRL,61754,36.15,0.22,-0.22,,,,,,,,,
01/24/2016 09:30:00,DUNWOD,61760,40.46,3.43,-1.31,,,,,,,,,
01/24/2016 09:30:00,GENESE,61753,34.44,-1.47,-0.19,,,,,,,,,
01/24/2016 09:30:00,H Q,61844,34.93,-0.79,0,,,,,,,,,
01/24/2016 09:30:00,HUD VL,61758,40.56,3.54,-1.31,,,,,,,,,
01/24/2016 09:30:00,LONGIL,61762,41.64,4.61,-1.32,,,,,,,,,
01/24/2016 09:30:00,MHK VL,61756,37.87,1.89,-0.26,,,,,,,,,
01/24/2016 09:30:00,MILLWD,61759,40.64,3.61,-1.32,,,,,,,,,
01/24/2016 09:30:00,N.Y.C.,61761,40.6,3.57,-1.31,,,,,,,,,
01/24/2016 09:30:00,NORTH,61755,35.36,-0.36,0,,,,,,,,,
01/24/2016 09:30:00,NPX,61845,40.24,3,-1.52,,,,,,,,,
01/24/2016 09:30:00,O H,61846,32.66,-3.29,-0.23,,,,,,,,,
01/24/2016 09:30:00,PJM,61847,37.68,1.07,-0.89,,,,,,,,,
01/24/2016 09:30:00,WEST,61752,32.94,-3,-0.22,,,,,,,,,
01/24/2016 09:35:00,CAPITL,61757,49.04,2.54,-15.49,,,,,,,,,
01/24/2016 09:35:00,CENTRL,61754,33.22,0.22,-2,,,,,,,,,
01/24/2016 09:35:00,DUNWOD,61760,46.02,2.95,-12.07,,,,,,,,,
01/24/2016 09:35:00,GENESE,61753,31.47,-1.24,-1.71,,,,,,,,,
01/24/2016 09:35:00,H Q,61844,30.32,-0.68,0,,,,,,,,,
01/24/2016 09:35:00,HUD VL,61758,46.06,3.04,-12.01,,,,,,,,,
01/24/2016 09:35:00,LONGIL,61762,47.06,3.97,-12.08,,,,,,,,,
01/24/2016 09:35:00,MHK VL,61756,35.02,1.64,-2.38,,,,,,,,,
01/24/2016 09:35:00,MILLWD,61759,46.2,3.07,-12.12,,,,,,,,,
01/24/2016 09:35:00,N.Y.C.,61761,46.12,3.04,-12.07,,,,,,,,,
01/24/2016 09:35:00,NORTH,61755,30.69,-0.31,0,,,,,,,,,
